timestamp,particle_position,user_goal,velocity,collision,success
0.01063394546508789,"[50.91500300026922, 50.40309919518364]","[53.050010000897416, 51.34366398394547]","[91.50030002692247, 40.309919518364055]",False,True
0.062280893325805664,"[52.4644352717326, 51.076549568235215]","[56.07977723848048, 52.64793377202221]","[154.94322714633773, 67.34503730515712]",False,True
0.11228585243225098,"[54.45922485369413, 51.952438160135934]","[59.11373387827104, 53.99617820790427]","[199.47895819615331, 87.5888591900717]",False,True
0.1622939109802246,"[56.77550155993642, 52.94717073639972]","[62.180147207835105, 55.26821341434855]","[231.6276706242292, 99.47325762637853]",False,True
0.21224117279052734,"[59.314497101767685, 54.04902268793896]","[65.23882003270731, 56.62001057486384]","[253.8995541831266, 110.18519515392363]",False,True
0.2624931335449219,"[62.02310045214852, 55.187957193524376]","[68.34317493637047, 57.84547103989034]","[270.8603350380837, 113.8934505585415]",False,True
0.31251096725463867,"[64.84501363393939, 56.38688796343863]","[71.42947772478475, 59.18439309323857]","[282.1913181790868, 119.89307699142579]",False,True
0.3637669086456299,"[67.76437226050487, 57.577006817190444]","[74.57620905582432, 60.353950809278]","[291.935862656548, 119.01188537518095]",False,True
0.4144749641418457,"[70.7433285742249, 58.80390690909464]","[77.69422663957165, 61.66667379020444]","[297.89563137200344, 122.69000919041993]",False,True
0.46541786193847656,"[73.78672152529627, 59.99535770081513]","[80.88797174446279, 62.77540954816293]","[304.33929510713654, 119.14507917204872]",False,True
0.5186700820922852,"[76.86300001793283, 61.21231267347893]","[84.04098316741815, 64.05187427636113]","[307.62784926365623, 121.69549726638017]",False,True
0.5702362060546875,"[79.98964020580513, 62.3782949911226]","[87.28513397750716, 65.09892039895783]","[312.66401878722974, 116.5982317643671]",False,True
0.621999979019165,"[83.13513652819054, 63.56457906704372]","[90.47462794708981, 66.332575244193]","[314.54963223854054, 118.62840759211181]",False,True
0.673084020614624,"[86.32578886591433, 64.69141256388929]","[93.77064432060318, 67.32069072319563]","[319.0652337723792, 112.68334968455726]",False,True
0.7275440692901611,"[89.52683300969889, 65.83656966162076]","[96.99593601186285, 68.50860288966086]","[320.10441437845554, 114.51570977314731]",False,True
0.7788629531860352,"[92.77172388266878, 66.9186800898429]","[100.34313591959852, 69.44360442236119]","[324.489087296989, 108.21104282221299]",False,True
0.8308169841766357,"[96.02061801860123, 68.01898051627903]","[103.60137100244359, 70.58634817796336]","[324.88941359324417, 110.03004264361394]",False,True
0.8814890384674072,"[99.31354227140568, 69.05620903604786]","[106.9970321946161, 71.47640891550846]","[329.2924252804461, 103.72285197688285]",False,True
0.9351191520690918,"[102.60451281227164, 70.11266164499969]","[110.28344407429222, 72.57771773255395]","[329.0970540865962, 105.64526089518267]",False,True
0.9860100746154785,"[105.94009031703098, 71.10864098681853]","[113.7231044948028, 73.4325927843958]","[333.5577504759348, 99.59793418188312]",False,True
1.036435842514038,"[109.26749115234496, 72.12569295876433]","[117.03142643474425, 74.49881422663788]","[332.74008353139806, 101.70519719458042]",False,True
1.0885071754455566,"[112.64003223203028, 73.08670651155602]","[120.50929475129604, 75.32907146806993]","[337.25410796853237, 96.10135527916782]",False,True
2.0015029907226562,"[115.99769647619615, 74.07124325415143]","[123.83224637924987, 76.36849565354069]","[335.7664244165876, 98.45367425954024]",False,True
2.0530521869659424,"[119.4008820421557, 75.00531920462932]","[127.34164836272798, 77.18482975574437]","[340.31855659595476, 93.40759504778845]",False,True
2.1046969890594482,"[122.78204609900556, 75.96581657466452]","[130.6714288983219, 78.20697710474663]","[338.11640568498575, 96.04973700351934]",False,True
2.1564431190490723,"[126.2090008667489, 76.88197248388349]","[134.20522865815002, 79.01966960539441]","[342.69547677433394, 91.61559092189691]",False,True
2.211693048477173,"[129.60648937352724, 77.82776768397665]","[137.53396255601004, 80.0346231508607]","[339.7488506778343, 94.57952000931627]",False,True
2.2636520862579346,"[133.05001643811963, 78.73539350126256]","[141.08491292216854, 80.85318707492969]","[344.3527064592391, 90.76258172859141]",False,True
2.3154420852661133,"[136.4565142111767, 79.67608780028189]","[144.40500901497657, 81.87104116466033]","[340.6497773057083, 94.06942990193286]",False,True
2.3667759895324707,"[139.90936076462322, 80.58447958327383]","[147.96600272266505, 82.70406041025502]","[345.2846553446503, 90.839178299194]",False,True
2.4187638759613037,"[143.31767396205336, 81.52949604441491]","[151.27040475605708, 83.73453445374408]","[340.8313197430158, 94.50164611410727]",False,True
2.470700979232788,"[146.7727565956981, 82.44755146838197]","[154.83461607420244, 84.58968079097178]","[345.50826336447244, 91.80554239670613]",False,True
2.5227718353271484,"[150.17601135932748, 83.40586142297914]","[158.11693914112934, 85.64191798370587]","[340.32547636293714, 95.83099545971677]",False,True
2.57574200630188,"[153.62656660430335, 84.34193485713251]","[161.67786217591376, 86.52610620349037]","[345.0555244975885, 93.60734341533686]",False,True
2.6277759075164795,"[157.01832386508755, 85.32194866365022]","[164.9324241402507, 87.60864754552487]","[339.1757260784206, 98.0013806517708]",False,True
2.6797540187835693,"[160.45797490580733, 86.28384654262365]","[168.4838273341535, 88.52827492689498]","[343.9651040719781, 96.18978789734285]",False,True
2.732832908630371,"[163.83226103186996, 87.2934444318295]","[171.70559532601607, 89.6491728399765]","[337.428612606262, 100.95978892058554]",False,True
2.786463975906372,"[167.25500881072222, 88.28852631739103]","[175.2414202947108, 90.61038405036794]","[342.2747778852249, 99.50818855615324]",False,True
2.837501049041748,"[170.60627581367072, 89.33518878693413]","[178.42589882055057, 91.77740121586801]","[335.12670029485065, 104.66624695430937]",False,True
2.8894498348236084,"[174.00643357660306, 90.37052930356519]","[181.9401350234452, 92.78632384237102]","[340.01577629323464, 103.5340516631068]",False,True
2.940803050994873,"[177.32947069897506, 91.4615167020637]","[185.0832239845097, 94.00715396522689]","[332.30371223719885, 109.09873984985097]",False,True
2.992453098297119,"[180.7015661966946, 92.54408016326174]","[188.5697890247069, 95.0700615727238]","[337.20954977195504, 108.25634611980291]",False,True
3.0434460639953613,"[183.9913876025818, 93.68660924783356]","[191.66763754965186, 96.35251044516781]","[328.9821405887173, 114.25290845718209]",False,True
3.0945351123809814,"[187.3300574455727, 94.82339253780044]","[195.12028707921812, 97.47588688105652]","[333.8669842990896, 113.67832899668898]",False,True
3.1461548805236816,"[190.5817893258774, 96.02476383032355]","[198.16916371325502, 98.82796351287745]","[325.17318803046976, 120.13712925231005]",False,True
3.197157144546509,"[193.8816864560587, 97.22287302466258]","[201.58144642648176, 100.01846114478695]","[329.989713018131, 119.81091943390211]",False,True
3.2494828701019287,"[197.0904723301053, 98.49051536632383]","[204.5776393695474, 101.44834749686676]","[320.8785874046609, 126.7642341661255]",False,True
3.30180025100708,"[200.34620155824672, 99.75715581100435]","[207.94290309057664, 102.71265018192555]","[325.57292281413964, 126.6640444680516]",False,True
3.3544199466705322,"[203.50713829298897, 101.09857130241143]","[210.88265734072087, 104.22854078236129]","[316.0936734742245, 134.1415491407082]",False,True
3.4067881107330322,"[206.71322782502838, 102.44094702068664]","[214.19410339978705, 105.57315702999546]","[320.6089532039425, 134.23757182752084]",False,True
3.4599061012268066,"[209.8213382907967, 103.86355769389802]","[217.07359604425605, 107.18298259805792]","[310.81104657683, 142.26106732113848]",False,True
3.511615037918091,"[212.97224850352063, 105.28869150374884]","[220.32437233320982, 108.6140037267341]","[315.091021272394, 142.51338098508242]",False,True
3.5655500888824463,"[216.02249101176037, 106.79960571347999]","[223.1397235309864, 110.3250722028527]","[305.0242508239731, 151.09142097311576]",False,True
3.6174261569976807,"[219.11265651207623, 108.31410400113819]","[226.3230426794799, 111.8479333390073]","[309.01655003158595, 151.4498287658192]",False,True
3.669447183609009,"[222.09996701020623, 109.91983316436685]","[229.07035817250957, 113.6665345452337]","[298.7310498130003, 160.57291632286535]",False,True
3.7224318981170654,"[225.12386483777283, 111.52962713992524]","[232.17962643542825, 115.28581308289482]","[302.38978275666057, 160.97939755583909]",False,True
3.7740120887756348,"[228.04322555416496, 113.23579039816961]","[234.85506722574664, 117.21683800073981]","[291.9360716392143, 170.6163258244372]",False,True
3.825471878051758,"[230.99546135825958, 114.94588795058829]","[237.88401156781367, 118.93611557289854]","[295.2235804094613, 171.00975524186794]",False,True
3.8764541149139404,"[233.8419890057255, 116.7569428988025]","[240.4838868498127, 120.98273777796904]","[284.6527647465939, 181.10549482142247]",False,True
3.929332971572876,"[236.71739375938765, 118.57122190549515]","[243.42667151793268, 122.80453958777797]","[287.540475366215, 181.4279006692638]",False,True
3.9824330806732178,"[239.48644096938511, 120.49025412914375]","[245.94755112604585, 124.9679959843238]","[276.90472099974613, 191.9032223648597]",False,True
4.034167051315308,"[242.2801725562076, 122.41132020195774]","[248.79887959212667, 126.89380770519038]","[279.3731586822466, 192.106607281399]",False,True
4.084721088409424,"[244.9674372139993, 124.43991435163889]","[251.2377214155133, 129.1733007008949]","[268.7264657791715, 202.85941496811532]",False,True
4.137819051742554,"[247.67508318838972, 126.4690351761897]","[253.99292379530075, 131.20365043347496]","[270.76459743904394, 202.91208245508216]",False,True
4.189462900161743,"[250.27672111400494, 128.60723772140537]","[256.3472096071072, 133.5963769935753]","[260.1637925615236, 213.82025452156753]",False,True
4.241535902023315,"[252.89440035126523, 130.74435443261402]","[259.00231857153926, 135.73096009210087]","[261.7679237260296, 213.7116711208651]",False,True
4.293472051620483,"[255.40713691515276, 132.99072538089942]","[261.27018889755703, 138.23225759356532]","[251.27365638875403, 224.63709482853915]",False,True
4.346268177032471,"[257.9315982885429, 135.23453089169217]","[263.8220081597865, 140.47007708354192]","[252.4461373390119, 224.3805510792751]",False,True
4.397151947021484,"[260.3528340212271, 137.58627078503076]","[266.002384064157, 143.0736638694875]","[242.1235732684238, 235.17398933385948]",False,True
4.447160959243774,"[262.78154963125604, 139.93433735493596]","[268.4485527213235, 145.4131593513814]","[242.8715610028911, 234.8066569905194]",False,True
4.497136116027832,"[265.10945400493705, 142.38746836967212]","[270.54123087685934, 148.11144073738984]","[232.7904373680991, 245.31310147361637]",False,True
4.547820091247559,"[267.44070320260033, 144.83640299836642]","[272.8802846638146, 150.55058379865315]","[233.12491976632714, 244.8934628694309]",False,True
4.59921407699585,"[269.67429010104763, 147.38597978880154]","[274.88599286409135, 153.3349922998168]","[223.35868984473052, 254.9576790435114]",False,True
4.6495201587677,"[271.9072292283136, 149.93158644576263]","[277.11742052526756, 155.87133531200521]","[223.2939127265979, 254.5606656961104]",False,True
4.701796054840088,"[274.0464078006961, 152.57191341973538]","[279.0378244695885, 158.73267635900515]","[213.91785723824626, 264.0326973972756]",False,True
4.755722999572754,"[276.18111992348474, 155.20934506024173]","[281.1621148766582, 161.36335222142324]","[213.47121227886362, 263.7431640506358]",False,True
4.807435989379883,"[278.2267159812536, 157.9341812174535]","[282.999773449381, 164.29213225094765]","[204.55960577688757, 272.48361572117744]",False,True
4.8594300746917725,"[280.26423545452394, 160.6580707481152]","[285.0184475588213, 167.01381298632583]","[203.75194732703108, 272.38895306616996]",False,True
4.910794019699097,"[282.21798139915734, 163.46080968607606]","[286.77672193663517, 170.00053387465144]","[195.37459446333685, 280.27389379608735]",False,True
4.96487283706665,"[284.1602900718411, 166.26537597734242]","[288.69234364143654, 172.80936399029724]","[194.23086726837596, 280.45662912663545]",False,True
5.017454147338867,"[286.02478517346236, 169.13919562407062]","[290.375273743912, 175.8447747997698]","[186.449510162127, 287.38196467282137]",False,True
5.069559097290039,"[287.87478016871285, 172.01832681189748]","[292.1914351576307, 178.7362995834935]","[184.9994995250495, 287.913118782686]",False,True
5.121506929397583,"[289.6534271028642, 174.95630947475826]","[293.8036032825507, 181.8116023547667]","[177.8646934151351, 293.79826628607674]",False,True
5.17483115196228,"[290.15657762721565, 178.11991415932758]","[295.52488264119216, 184.7807112085367]","[50.315052435141425, 316.3604684569322]",False,True
5.2291131019592285,"[290.8788253847946, 181.36627414093505]","[297.0901611922064, 187.88447717902042]","[72.22477575789515, 324.63599816074554]",False,True
5.284353971481323,"[291.8311499345431, 184.6527984042908]","[298.730383510188, 190.92269248363948]","[95.23245497485016, 328.65242633557557]",False,True
5.337496042251587,"[293.0262502264691, 187.96043963049866]","[300.2286363323688, 194.04996724877694]","[119.51002919259821, 330.76412262078765]",False,True
5.390462875366211,"[294.4656946149526, 191.24610721898202]","[301.79138125828047, 197.15132205775163]","[143.94443884835647, 328.56675884833544]",False,True
5.4431469440460205,"[296.1409994624678, 194.46259925960194]","[303.2375347645187, 200.29445398571423]","[167.5304847515177, 321.6492040619923]",False,True
5.49546217918396,"[298.04000555186747, 197.57382231237617]","[304.7245692578832, 203.4531185087696]","[189.9006089399665, 311.1223052774227]",False,True
5.547598123550415,"[300.46382747822634, 200.28416898840925]","[306.1194119730637, 206.60831123248644]","[242.38219263588633, 271.0346676033083]",False,True
5.600522994995117,"[302.5832907064057, 203.14580102645553]","[307.52870490549094, 209.82294244856348]","[211.94632281793815, 286.16320380462696]",False,True
5.652467966079712,"[304.47169681777353, 206.09786874226234]","[308.87797774429845, 212.9860267458115]","[188.8406111367823, 295.2067715806791]",False,True
5.704961061477661,"[306.1989137220129, 209.14074947505935]","[310.2290864985713, 216.24080451825242]","[172.72169042393273, 304.2880732797025]",False,True
5.757612943649292,"[307.8002422354037, 212.22123808864615]","[311.5366754333156, 219.409044853682]","[160.13285133908198, 308.0488613586792]",False,True
5.810585021972656,"[309.3098870604437, 215.36483253098191]","[312.83239165220374, 222.6998862297654]","[150.96448250400158, 314.35944423357796]",False,True
5.862655878067017,"[310.7493337652021, 218.51599745546338]","[314.1080427429717, 225.8687156125868]","[143.9446704758393, 315.1164924481469]",False,True
5.9144721031188965,"[312.132279981837, 221.71709716231655]","[315.35915448731834, 229.1863298116406]","[138.2946216634872, 320.1099706853168]",False,True
5.9673168659210205,"[313.4761120748546, 224.90771009437407]","[316.6117202918957, 232.35247360250827]","[134.38320930176246, 319.0612932057516]",False,True
6.0185158252716064,"[314.78177118720237, 228.14177316666178]","[317.82830911601377, 235.68792033533308]","[130.56591123477517, 323.40630722877023]",False,True
6.0714521408081055,"[316.0671822671526, 231.35392573850308]","[319.0664747870365, 238.84894840613276]","[128.54110799502394, 321.21525718412954]",False,True
6.124157190322876,"[317.32453213854893, 234.60579856996017]","[320.2583485051405, 242.19350184336008]","[125.73498713963659, 325.18728314571007]",False,True
6.176453113555908,"[318.5744442262451, 237.82832087223824]","[321.4909057642028, 245.3475395775537]","[124.99120876961626, 322.25223022780597]",False,True
6.233459949493408,"[319.802451967829, 241.08761640746934]","[322.66780336485806, 248.6926393230086]","[122.80077415838946, 325.92955352311066]",False,True
6.2858359813690186,"[321.0328195833744, 244.31277582734336]","[323.9036773529805, 251.83814780704944]","[123.03676155454525, 322.5159419874029]",False,True
6.3396430015563965,"[322.24558157139074, 247.5715604568276]","[325.07535954342893, 255.17539125895746]","[121.27619880163536, 325.8784629484231]",False,True
6.391798973083496,"[323.4689499127089, 250.79339051582247]","[326.32347604245143, 258.31099398681044]","[122.33683413182064, 322.1830058994854]",False,True
6.445770025253296,"[324.6781896954548, 254.04502025037144]","[327.49974918852865, 261.6321562976524]","[120.92397827459195, 325.1629734548976]",False,True
6.4977898597717285,"[325.9053717920818, 257.258467425085]","[328.76879668421134, 264.7565108327499]","[122.71820966269559, 321.34471747135336]",False,True
